,Date,Price
839,11/30/2021,$330.59
840,11/29/2021,$336.63
841,11/26/2021,$329.68
842,11/24/2021,$337.91
843,11/23/2021,$337.68
844,11/22/2021,$339.83
845,11/19/2021,$343.11
846,11/18/2021,$341.27
847,11/17/2021,$339.12
848,11/16/2021,$339.51
849,11/15/2021,$336.07
850,11/12/2021,$336.72
851,11/11/2021,$332.43
852,11/10/2021,$330.80
853,11/09/2021,$335.95
854,11/08/2021,$336.99
855,11/05/2021,$336.06
856,11/04/2021,$336.44
857,11/03/2021,$334.00
858,11/02/2021,$333.13
859,11/01/2021,$329.37
860,10/29/2021,$331.62
861,10/28/2021,$324.35
862,10/27/2021,$323.17
863,10/26/2021,$310.11
864,10/25/2021,$308.13
865,10/22/2021,$309.16
866,10/21/2021,$310.76
867,10/20/2021,$307.41
868,10/19/2021,$308.23
869,10/18/2021,$307.29
870,10/15/2021,$304.21
871,10/14/2021,$302.75
872,10/13/2021,$296.31
873,10/12/2021,$292.88
874,10/11/2021,$294.23
875,10/08/2021,$294.85
876,10/07/2021,$294.85
877,10/06/2021,$293.11
878,10/05/2021,$288.76
879,10/04/2021,$283.11
880,10/01/2021,$289.10
881,09/30/2021,$281.92
882,09/29/2021,$284.00
883,09/28/2021,$283.52
884,09/27/2021,$294.17
885,09/24/2021,$299.35
886,09/23/2021,$299.56
887,09/22/2021,$298.58
888,09/21/2021,$294.80
889,09/20/2021,$294.30
890,09/17/2021,$299.87
891,09/16/2021,$305.22
892,09/15/2021,$304.82
893,09/14/2021,$299.79
894,09/13/2021,$296.99
895,09/10/2021,$295.71
896,09/09/2021,$297.25
897,09/08/2021,$300.21
898,09/07/2021,$300.18
899,09/03/2021,$301.14
900,09/02/2021,$301.15
901,09/01/2021,$301.83
902,08/31/2021,$301.88
903,08/30/2021,$303.59
904,08/27/2021,$299.72
905,08/26/2021,$299.09
906,08/25/2021,$302.01
907,08/24/2021,$302.62
908,08/23/2021,$304.65
909,08/20/2021,$304.36
910,08/19/2021,$296.77
911,08/18/2021,$290.73
912,08/17/2021,$293.08
913,08/16/2021,$294.60
914,08/13/2021,$292.85
915,08/12/2021,$289.81
916,08/11/2021,$286.95
917,08/10/2021,$286.44
918,08/09/2021,$288.33
919,08/06/2021,$289.46
920,08/05/2021,$289.52
921,08/04/2021,$286.51
922,08/03/2021,$287.12
923,08/02/2021,$284.82
924,07/30/2021,$284.91
925,07/29/2021,$286.50
926,07/28/2021,$286.22
927,07/27/2021,$286.54
928,07/26/2021,$289.05
929,07/23/2021,$289.67
930,07/22/2021,$286.14
931,07/21/2021,$281.40
932,07/20/2021,$279.32
933,07/19/2021,$277.01
934,07/16/2021,$280.75
935,07/15/2021,$281.03
936,07/14/2021,$282.51
937,07/13/2021,$280.98
938,07/12/2021,$277.32
939,07/09/2021,$277.94
940,07/08/2021,$277.42
941,07/07/2021,$279.93
