,Date,Price
791,02/08/2022,$174.83
792,02/07/2022,$171.66
793,02/04/2022,$172.39
794,02/03/2022,$172.90
795,02/02/2022,$175.84
796,02/01/2022,$174.61
797,01/31/2022,$174.78
798,01/28/2022,$170.33
799,01/27/2022,$159.22
800,01/26/2022,$159.69
801,01/25/2022,$159.78
802,01/24/2022,$161.62
803,01/21/2022,$162.41
804,01/20/2022,$164.51
805,01/19/2022,$166.23
806,01/18/2022,$169.80
807,01/14/2022,$173.07
808,01/13/2022,$172.19
809,01/12/2022,$175.53
810,01/11/2022,$175.08
811,01/10/2022,$172.19
812,01/07/2022,$172.17
813,01/06/2022,$172.00
814,01/05/2022,$174.92
815,01/04/2022,$179.70
816,01/03/2022,$182.01
817,12/31/2021,$177.57
818,12/30/2021,$178.20
819,12/29/2021,$179.38
820,12/28/2021,$179.29
821,12/27/2021,$180.33
822,12/23/2021,$176.28
823,12/22/2021,$175.64
824,12/21/2021,$172.99
825,12/20/2021,$169.75
826,12/17/2021,$171.14
827,12/16/2021,$172.26
828,12/15/2021,$179.30
829,12/14/2021,$174.33
830,12/13/2021,$175.74
831,12/10/2021,$179.45
832,12/09/2021,$174.56
833,12/08/2021,$175.08
834,12/07/2021,$171.18
835,12/06/2021,$165.32
836,12/03/2021,$161.84
837,12/02/2021,$163.76
838,12/01/2021,$164.77
839,11/30/2021,$165.30
840,11/29/2021,$160.24
841,11/26/2021,$156.81
842,11/24/2021,$161.94
843,11/23/2021,$161.41
844,11/22/2021,$161.02
845,11/19/2021,$160.55
846,11/18/2021,$157.87
847,11/17/2021,$153.49
848,11/16/2021,$151.00
849,11/15/2021,$150.00
850,11/12/2021,$149.99
851,11/11/2021,$147.87
852,11/10/2021,$147.92
853,11/09/2021,$150.81
854,11/08/2021,$150.44
855,11/05/2021,$151.28
856,11/04/2021,$150.96
857,11/03/2021,$151.49
858,11/02/2021,$150.02
859,11/01/2021,$148.96
860,10/29/2021,$149.80
861,10/28/2021,$152.57
862,10/27/2021,$148.85
863,10/26/2021,$149.32
864,10/25/2021,$148.64
865,10/22/2021,$148.69
866,10/21/2021,$149.48
867,10/20/2021,$149.26
868,10/19/2021,$148.76
869,10/18/2021,$146.55
870,10/15/2021,$144.84
871,10/14/2021,$143.76
872,10/13/2021,$140.91
873,10/12/2021,$141.51
874,10/11/2021,$142.81
875,10/08/2021,$142.90
876,10/07/2021,$143.29
877,10/06/2021,$142.00
878,10/05/2021,$141.11
879,10/04/2021,$139.14
880,10/01/2021,$142.65
881,09/30/2021,$141.50
882,09/29/2021,$142.83
883,09/28/2021,$141.91
884,09/27/2021,$145.37
885,09/24/2021,$146.92
886,09/23/2021,$146.83
887,09/22/2021,$145.85
888,09/21/2021,$143.43
889,09/20/2021,$142.94
890,09/17/2021,$146.06
891,09/16/2021,$148.79
892,09/15/2021,$149.03
893,09/14/2021,$148.12
894,09/13/2021,$149.55
895,09/10/2021,$148.97
896,09/09/2021,$154.07
897,09/08/2021,$155.11
898,09/07/2021,$156.69
899,09/03/2021,$154.30
900,09/02/2021,$153.65
901,09/01/2021,$152.51
902,08/31/2021,$151.83
903,08/30/2021,$153.12
904,08/27/2021,$148.60
905,08/26/2021,$147.54
906,08/25/2021,$148.36
907,08/24/2021,$149.62
908,08/23/2021,$149.71
909,08/20/2021,$148.19
910,08/19/2021,$146.70
911,08/18/2021,$146.36
912,08/17/2021,$150.19
913,08/16/2021,$151.12
914,08/13/2021,$149.10
915,08/12/2021,$148.89
916,08/11/2021,$145.86
917,08/10/2021,$145.60
918,08/09/2021,$146.09
919,08/06/2021,$146.14
920,08/05/2021,$147.06
921,08/04/2021,$146.95
922,08/03/2021,$147.36
923,08/02/2021,$145.52
924,07/30/2021,$145.86
925,07/29/2021,$145.64
926,07/28/2021,$144.98
927,07/27/2021,$146.77
928,07/26/2021,$148.99
929,07/23/2021,$148.56
930,07/22/2021,$146.80
931,07/21/2021,$145.40
932,07/20/2021,$146.15
933,07/19/2021,$142.45
934,07/16/2021,$146.39
935,07/15/2021,$148.48
936,07/14/2021,$149.15
937,07/13/2021,$145.64
938,07/12/2021,$144.50
939,07/09/2021,$145.11
940,07/08/2021,$143.24
941,07/07/2021,$144.57
942,07/06/2021,$142.02
943,07/02/2021,$139.96
944,07/01/2021,$137.27
945,06/30/2021,$136.96
946,06/29/2021,$136.33
947,06/28/2021,$134.78
948,06/25/2021,$133.11
